actual Rating,Predicted Rating
4.3,4.250000000000002
4.0,3.8170000000000015
3.7,3.546000000000001
2.9,3.465066666666666
4.3,4.232999999999995
3.8,3.8725166666666695
3.6,3.507000000000001
4.0,3.8739999999999952
2.8,3.742000000000004
3.7,3.4527857142857123
3.8,3.899999999999995
3.6,3.479969047619048
3.2,3.4709999999999996
4.1,3.9674999999999954
3.4,3.3431759462759434
3.5,3.3485708485958474
3.8,3.84395
4.1,4.014000000000003
3.7,3.4882333333333353
4.6,4.276999999999994
4.3,3.9419999999999997
3.6,3.258999999999997
3.7,2.8615829004329014
3.5,3.598000000000003
3.5,3.3523068181818187
4.4,4.399999999999992
3.4,3.3859759368082916
3.9,3.5180833333333306
4.5,4.497
3.7,3.7231999999999954
3.1,3.523698268398265
4.2,4.002333333333333
2.8,3.814968181818179
3.9,4.077000000000001
3.8,4.066400000000002
3.4,3.300888888888892
3.9,3.249679761904764
3.9,3.9080000000000013
2.8,3.424366666666665
3.7,3.378928571428572
3.7,3.496999999999997
2.3,2.773000000000003
4.3,4.2116666666666704
3.4,3.227999999999995
4.2,4.266999999999995
4.1,3.969500000000001
3.8,3.658285714285719
3.4,3.3799999999999977
4.1,4.155000000000001
3.9,3.4697333333333336
3.4,3.6800705128205164
3.8,3.3206785714285747
3.1,3.3510000000000035
4.4,4.394999999999996
3.5,3.413000000000001
3.9,3.8019999999999987
3.8,3.2041063492063477
3.6,3.491525216329561
3.7,3.7754353896103874
2.9,3.492000000000002
3.7,3.8831285714285726
4.0,4.013999999999999
4.1,3.978000000000001
3.5,3.657066666666671
3.4,3.5172619269619307
3.6,3.3561725912975917
3.6,3.196954978354978
3.4,3.3684285714285678
4.1,4.118000000000004
3.6,3.7240000000000038
3.4,3.3690000000000015
2.4,3.5450000000000004
4.1,4.191999999999996
3.5,3.3431759462759434
3.9,2.9800000000000035
4.2,4.199999999999992
4.0,4.0009999999999994
3.8,4.020000000000003
3.8,3.829883333333333
4.5,4.513
3.2,3.3070158730158767
3.5,3.2180924603174605
3.6,3.3899299783549792
3.6,3.6207499999999953
4.0,3.6500000000000044
4.1,4.106000000000005
3.8,3.7581999999999964
4.0,3.847749999999997
3.9,3.6336666666666657
3.8,4.034266666666668
3.7,3.620357142857141
3.9,3.5959999999999983
3.5,3.413000000000001
4.0,3.991999999999999
3.7,3.3777666666666657
3.6,3.854798412698417
3.9,3.9519999999999995
3.4,3.3896249999999988
3.3,3.1706363636363655
3.9,3.9549999999999947
4.0,3.964999999999997
4.0,3.685666666666669
4.3,4.421000000000001
3.7,3.3852
4.2,3.889499999999994
4.0,3.667000000000001
3.4,3.259366588147235
4.5,4.320000000000002
3.9,3.897999999999996
3.3,3.2229999999999968
4.7,4.483649999999999
4.1,4.2319999999999975
3.0,3.6462499999999967
3.8,3.529324615086495
3.4,3.4385857142857135
3.7,3.877314285714286
4.3,4.142000000000005
3.4,3.2942466165413578
3.2,3.780333333333331
3.9,3.9019999999999944
3.7,3.5526928571428567
4.7,4.699999999999992
3.4,3.282000000000003
4.2,4.418999999999996
3.9,3.7799999999999994
4.1,4.114000000000005
3.6,3.4799999999999978
4.0,3.3570000000000033
3.8,3.732085714285713
3.4,3.4059999999999993
4.2,3.7677333333333296
3.7,3.8250000000000046
3.9,3.6189999999999976
4.1,4.103999999999997
3.0,3.153372627372627
3.7,3.9309999999999974
4.3,4.300000000000008
3.0,3.2500416666666627
4.4,4.314999999999999
3.7,3.39915
3.8,3.9340000000000055
3.4,3.3381059523809506
3.5,3.5489999999999977
3.3,3.3405666666666662
4.2,4.165999999999996
4.1,4.1809999999999965
3.8,3.6600000000000006
3.9,3.6296666666666675
3.2,3.2936333333333336
4.1,3.684000000000003
3.3,3.3372575595238105
4.1,4.133000000000005
4.2,4.4049999999999985
3.0,3.521880974580977
3.8,3.922666666666667
3.7,3.580186147186148
3.5,3.420000000000002
4.4,4.406999999999991
3.9,3.6446646825396796
3.7,3.461166666666667
3.4,3.3523068181818187
3.4,3.283175396825397
4.3,3.749000000000001
4.0,3.558495238095235
3.4,3.246653318903318
4.0,4.129666666666661
4.2,3.8560238095238133
4.1,4.198999999999998
4.3,4.426999999999995
2.7,3.9233333333333347
3.6,3.6428690476190453
3.2,3.3794857492997195
3.1,3.2377642857142854
4.1,4.161000000000005
4.4,4.330999999999995
2.8,3.3997500000000014
4.0,3.820066666666666
4.7,4.700999999999993
3.6,3.6065000000000014
3.9,3.4190000000000014
3.9,3.862090476190472
3.2,3.3431759462759434
2.3,2.643150000000004
4.1,3.904000000000001
3.5,3.1619395493395466
3.9,3.711399999999998
3.1,2.931999999999997
3.5,3.302451992451994
3.7,3.4709999999999996
2.8,3.8909999999999996
4.1,4.054000000000002
3.8,3.65923787878788
3.4,3.280000000000004
3.1,3.2086128538128547
4.4,4.482666666666666
2.6,3.456000000000003
3.6,3.4979999999999984
4.0,3.675951443001443
3.9,4.025999999999997
4.0,3.9149999999999996
3.7,3.461753607177136
3.1,3.2109999999999985
3.5,3.861893062493063
3.8,3.707844444444445
3.9,3.839999999999997
3.7,3.873999999999997
3.6,3.8299999999999983
3.7,3.3485708485958474
3.2,3.8770333333333338
3.4,3.3149916666666686
3.4,3.4907999999999983
4.0,3.744618253968255
4.0,3.982000000000002
4.4,4.067047619047617
4.0,3.5727547619047577
3.9,3.7557571428571426
4.3,3.7700000000000027
3.9,4.131999999999996
3.5,3.6349999999999953
3.8,3.456000000000003
3.7,3.7379999999999978
3.4,3.3431759462759434
4.2,4.208999999999996
3.5,3.1983457653457634
3.4,3.3698392857142836
3.9,3.8780333333333306
3.5,3.297000000000003
3.8,3.9090000000000025
2.6,3.4980833333333328
4.0,4.003
3.4,3.267042063492065
3.7,3.560895238095238
3.5,3.319
4.0,3.6559999999999953
3.8,3.8595499999999987
4.0,3.6988666666666665
3.2,3.268834274393028
3.0,3.566592857142857
3.6,3.7072499999999984
4.1,4.169750000000005
2.9,3.5673642857142847
3.9,3.7207833333333316
3.9,3.196333333333338
3.9,3.6024999999999996
3.7,3.5330822510822513
3.5,3.3749999999999987
3.8,3.5811922771672773
3.5,3.330714285714285
3.5,3.22
4.2,4.2659999999999965
3.1,3.74570634920635
2.9,3.09835873015873
3.1,3.4340714285714267
3.5,3.5727547619047577
4.0,4.073000000000002
3.5,3.7852235614059158
3.5,3.423000000000002
2.9,3.4555277195027196
3.2,3.414000000000001
3.9,4.100000000000001
3.8,3.3476666666666683
3.8,3.783000000000004
3.7,3.6030000000000006
3.4,3.26
4.1,3.7330000000000005
3.7,3.42
3.8,3.121504761904763
3.5,3.286861616161616
3.4,3.2696440476190447
4.1,4.158000000000002
4.2,4.266000000000002
3.8,3.6799999999999984
3.0,3.765000000000002
3.4,3.634635378510378
3.9,2.923123901098902
3.2,3.257999999999997
3.7,3.5177500000000004
3.9,3.508
3.8,3.643000000000005
3.6,3.662000000000001
3.2,3.507000000000001
4.2,3.830114285714286
4.2,4.095000000000004
3.4,3.2223257742257743
4.6,4.22
3.6,3.507633333333333
4.1,4.094000000000005
3.7,3.4166541845758736
2.8,3.7217777777777727
3.9,2.923123901098902
4.2,4.210000000000002
4.0,3.992000000000004
3.9,3.5820000000000034
3.7,3.435499999999997
3.4,3.257999999999997
3.9,3.806999999999997
2.4,3.6893999999999956
3.5,3.3360000000000043
4.1,3.670000000000003
4.0,4.035999999999999
3.1,3.472142857142858
3.5,3.4693333333333363
3.3,3.4324503422231345
4.2,4.243999999999996
3.0,3.0112499999999986
2.6,3.579523088023086
3.0,3.468000000000001
4.1,4.054000000000005
3.6,3.267042063492065
3.1,3.212290442890437
3.6,3.443833333333332
3.0,3.4258507201132202
3.1,3.6429999999999967
3.4,3.3527792164357417
3.7,3.7760000000000025
3.7,3.9079999999999977
3.8,3.927399999999996
3.8,3.456000000000003
3.4,3.535574603174601
4.0,4.095000000000005
4.4,4.268999999999997
4.2,3.5409999999999995
3.9,4.228999999999996
3.7,3.3649428571428555
4.3,4.374000000000004
3.6,3.3746801948051957
2.7,2.9467619047619062
3.8,3.431601190476192
3.9,3.7468513070263048
4.5,4.530999999999999
3.1,3.284
2.9,3.587000000000001
3.6,3.439166666666667
3.2,3.2142380952380902
3.3,3.2563665881472343
4.0,3.9187500000000015
2.9,3.4663233766233774
4.1,3.453999999999999
3.3,3.3115725267379656
3.5,3.5026666666666704
3.9,3.6905833333333335
3.3,3.257537640653122
3.7,3.710999999999999
3.7,3.547338095238099
2.9,3.113999999999999
3.6,3.462499999999999
3.8,3.50989465844613
4.3,4.260999999999999
4.5,4.504
4.0,3.6382857142857086
3.9,3.52325
4.0,3.7321333333333313
3.7,3.706049999999996
3.5,3.3930357142857135
4.5,4.020666666666664
3.8,3.6790000000000003
4.1,4.058000000000003
3.8,3.0856833333333333
3.6,3.7769999999999997
3.2,3.2358738079172276
3.4,3.2569999999999975
4.1,3.955000000000002
3.9,4.4159999999999995
3.5,3.642399999999999
3.6,3.645344351271364
3.3,3.2142380952380902
3.8,3.1417801587301604
3.4,3.314333333333333
3.9,4.004000000000002
4.1,4.139000000000003
3.9,4.172999999999994
4.6,4.465000000000007
3.5,3.1181900201106076
4.0,4.143999999999996
3.7,3.9290000000000007
4.1,4.103000000000006
4.4,3.8099999999999956
4.0,4.055049999999997
3.9,3.241000000000002
4.0,3.9896666666666647
4.4,4.22033333333333
3.3,3.206999999999995
4.0,3.7523333333333335
4.9,4.591000000000005
4.1,4.198000000000005
4.0,3.825555555555556
4.1,3.384999999999997
4.0,3.825555555555556
3.6,3.0869000000000004
3.8,3.8415321428571416
3.0,3.803666666666664
3.2,3.4123172077922077
3.1,3.4340714285714267
3.2,3.257999999999997
3.1,3.7485813131313166
3.0,3.097130434782606
4.7,4.692999999999995
3.3,3.281466233766232
3.6,3.301
3.5,3.3010996031746016
3.8,3.683777777777776
3.8,3.8677190476190533
3.7,3.8246166666666688
3.3,3.272928571428573
3.9,3.936999999999999
3.8,3.6032880952380935
4.0,3.560110409035408
3.2,3.229999999999998
3.3,3.2760000000000025
3.2,3.2368251748251744
3.4,3.302451992451994
3.9,3.580186147186148
3.5,3.703421123321123
4.1,3.8550000000000026
3.5,3.700164285714288
4.2,3.320566666666666
4.2,4.199999999999993
4.4,4.416999999999995
3.1,3.4663233766233774
3.4,3.4902499999999974
3.2,3.2718342743930275
4.0,4.009
4.3,4.121000000000004
3.8,3.8400000000000034
3.8,3.9470000000000027
4.4,4.311000000000007
3.9,3.9017333333333317
3.2,3.2428251748251746
3.3,3.414000000000001
3.5,3.302833333333338
3.8,3.8415321428571416
3.8,3.8680142857142887
3.4,3.754916666666665
3.8,3.3542634920634926
3.6,3.483999999999999
3.2,3.2819886904761892
3.7,3.8034705738705736
3.5,3.49245597041847
4.2,3.9979999999999922
3.2,3.223500000000001
4.4,4.395999999999993
3.5,3.6745000000000005
3.8,3.500930952380953
4.1,3.8499999999999965
3.6,3.6989999999999945
3.6,3.0509999999999993
3.7,3.4479571428571454
3.5,3.6396075757575725
3.8,4.141133333333333
3.5,2.9260000000000033
3.6,3.857999999999998
3.8,3.4017499999999985
3.2,3.6849999999999947
3.8,3.3589999999999973
3.7,3.7723833333333308
3.6,3.4406666666666648
3.7,4.099999999999994
4.0,3.889799999999998
3.9,4.012133333333335
4.1,4.097000000000006
3.6,3.267042063492065
3.8,3.148333333333337
3.8,3.862488095238092
3.9,4.051500000000003
2.9,3.1706363636363655
4.3,4.199000000000005
4.2,4.2009999999999925
4.1,3.8510000000000013
3.6,3.4148603896103906
3.4,3.828449999999995
3.6,3.2450000000000028
3.9,3.765000000000001
3.6,3.2965726190476237
4.1,4.134000000000004
3.7,3.4840000000000004
3.9,3.7703333333333315
3.9,3.762000000000002
4.2,4.1809999999999965
4.2,4.080000000000002
4.4,4.399999999999992
3.7,3.3561725912975917
4.2,4.134999999999994
4.1,3.720959890109885
3.9,3.8119999999999976
2.8,3.2690000000000015
4.0,4.086000000000006
3.9,3.947199999999998
3.3,3.416080701754388
3.4,3.2086128538128547
4.2,4.500000000000001
3.5,3.3010996031746016
2.9,3.7049000000000007
3.5,3.261999999999997
3.3,3.376601370851369
3.2,3.2924831650375745
3.4,3.2760000000000025
3.6,3.1181900201106076
3.2,3.324800000000003
3.3,3.249679761904764
4.1,4.208000000000001
4.0,3.3955
3.3,3.2368251748251744
3.3,3.217823529411761
3.3,3.357999999999998
3.9,3.152666666666663
3.1,3.2760000000000025
4.1,4.0009999999999994
3.0,3.237059866346239
3.7,3.594999999999995
3.7,3.542413095238097
3.7,3.8287927960927974
3.5,3.346
3.9,3.8889999999999945
4.1,4.068000000000005
3.2,3.598021590909089
4.0,4.369999999999993
3.2,3.3921215417490713
4.2,4.030999999999995
3.3,3.537500000000003
4.1,4.115000000000002
3.8,3.6035333333333335
3.7,3.4037777777777745
3.7,3.4357244588744607
4.5,4.413000000000001
4.4,4.398999999999993
3.6,3.5499999999999976
4.2,3.7459999999999956
3.8,3.5774253968253986
3.1,3.310333333333336
3.2,3.861249999999997
3.5,3.4178059523809527
4.0,3.4500000000000006
3.8,3.6419999999999986
3.8,3.8490000000000055
2.8,3.423000000000002
3.9,4.0299999999999985
4.3,4.274000000000006
3.9,4.140999999999998
3.3,3.5580000000000047
3.8,3.742000000000003
3.2,3.212290442890437
4.1,4.267000000000006
4.1,4.2319999999999975
4.2,3.9469999999999987
3.7,3.598342857142859
4.0,3.8689999999999998
4.0,4.0280000000000005
3.1,3.2680726031215124
3.8,3.5440000000000014
3.9,3.607100000000002
4.4,4.2289999999999965
3.5,3.1706363636363655
3.3,3.2095624999999957
4.0,4.259000000000003
3.9,3.5879999999999965
3.6,3.184345765345764
4.3,4.267000000000006
3.0,3.529000000000001
3.3,3.7101666666666713
4.2,4.212000000000002
3.3,3.2180357142857106
4.6,4.496000000000006
3.4,3.2223257742257743
3.5,3.3479333333333314
3.8,3.8600000000000034
3.9,3.761999999999995
4.0,3.8859999999999997
3.1,3.3680000000000034
3.7,3.7219999999999964
4.1,4.090000000000006
2.5,3.640660980685981
3.6,3.6024999999999996
3.4,3.342758974358978
4.3,3.862488095238092
3.8,3.182369047619048
4.1,3.7239999999999998
3.6,3.4216277777777777
3.4,3.2665523809523824
4.4,4.149666666666664
4.5,4.059000000000001
4.4,4.359999999999994
3.7,3.22
3.6,3.8369999999999993
4.8,4.395999999999995
4.9,4.842999999999991
2.9,3.3024999999999993
3.9,3.4697333333333336
3.7,3.718000000000001
4.1,4.092000000000005
3.0,3.3998285714285714
3.6,3.391866666666667
3.8,3.7603333333333326
3.5,3.513726190476191
4.2,4.218999999999998
3.6,3.666400000000004
4.0,3.8750000000000036
3.8,3.556166666666671
3.7,3.7229999999999963
3.7,3.5539999999999985
4.3,4.300000000000008
3.9,3.8749999999999956
3.9,3.8230000000000035
2.9,3.0685000000000002
4.1,3.7334523809523814
4.2,3.971458333333329
3.3,3.221673776223771
3.8,3.549776495726498
3.9,3.6344999999999983
4.3,3.877314285714286
3.9,3.8445000000000045
3.8,3.899999999999995
3.7,3.453711507936508
3.3,3.2269308594183577
3.7,3.593733333333335
4.1,4.168000000000005
3.2,3.9555000000000002
3.9,3.8942999999999985
4.3,4.114000000000002
3.2,3.5116666666666707
3.2,3.237059866346239
4.3,4.106000000000004
3.6,3.5840000000000027
3.5,3.2801722222222223
3.6,3.830114285714286
4.2,4.0281666666666665
3.1,3.675416666666666
3.5,3.6332833333333303
3.5,3.2022114374290074
3.9,3.649000000000001
3.6,3.4470000000000014
3.9,3.4810000000000043
3.5,3.267000000000002
3.1,3.3561725912975917
3.4,3.4603333333333355
4.5,4.0446
3.7,3.9566666666666612
4.0,4.206999999999995
4.1,4.161000000000002
2.8,3.719999999999997
3.5,3.490119841269841
3.3,3.2840000000000042
3.0,3.205000000000002
2.7,3.001891666666663
3.0,3.5558000000000027
4.1,3.72766666666667
3.7,3.320090476190475
4.1,4.118000000000006
4.0,4.082000000000006
3.0,3.3253976190476195
4.1,3.963085714285711
2.1,3.789166666666663
3.2,3.259366588147235
3.8,3.9372500000000024
3.8,3.599000000000001
4.1,4.151000000000005
4.3,4.516000000000003
2.7,3.981000000000002
4.3,4.161333333333333
3.4,3.443992857142856
3.7,3.1664992063492052
4.3,3.901116666666665
3.8,3.8830000000000044
2.9,3.320100000000001
4.0,3.4326750000000015
3.4,3.2041063492063477
3.7,3.9490000000000025
3.6,3.645344351271364
3.3,3.496646428571429
4.1,3.991000000000006
3.6,3.527000000000003
3.6,3.630157600732604
4.0,4.002
3.1,3.3431759462759434
3.8,3.4340000000000015
3.2,3.0850000000000004
3.1,3.3236297619047632
4.2,3.905999999999998
4.0,3.7205226190476153
3.6,3.666400000000004
3.9,3.73534726107226
3.7,3.6189999999999976
3.7,3.676032828282823
4.0,3.9219999999999993
4.3,4.292
3.4,3.555999999999998
3.5,3.5640000000000036
3.7,3.1922142857142854
4.5,4.361000000000003
3.3,3.2086128538128547
3.8,3.585699999999996
4.3,4.0280000000000005
3.7,3.906999999999999
4.5,4.5
3.3,3.257999999999997
4.2,3.3740999999999985
3.5,3.1934000000000013
3.6,3.7699666666666656
3.0,3.496646428571429
3.6,3.4159999999999986
4.0,4.019999999999997
3.4,3.3692666666666655
3.2,3.823894444444446
3.4,3.3649428571428555
3.5,3.5269999999999997
4.2,3.670999999999996
3.1,3.4328619047619053
4.2,4.207499999999993
3.6,3.4406666666666648
3.1,3.357999999999998
2.7,3.5935499999999987
2.7,3.432030952380952
4.0,4.198666666666664
4.1,4.091999999999995
3.7,3.3561725912975917
4.2,4.186999999999998
3.5,3.657066666666671
4.1,4.308000000000004
3.1,3.2696440476190447
3.8,3.500930952380953
3.3,3.8073333333333363
3.9,3.63625833333333
3.7,3.490119841269841
4.0,3.954000000000001
3.8,3.9730000000000056
3.9,3.6364833333333335
4.4,4.398999999999993
4.1,4.1120000000000045
4.1,3.678000000000004
4.3,3.137000000000002
3.4,3.6543071428571428
3.8,3.8440000000000025
4.1,4.329999999999998
4.0,3.6182071428571385
4.8,3.979000000000001
3.1,3.1186833333333333
3.3,3.443992857142856
3.4,3.165233333333333
3.6,3.4178059523809527
3.7,3.359599999999998
3.3,3.233000000000002
2.7,2.6329999999999956
4.5,4.332000000000006
4.1,3.9129666666666703
3.1,3.3037810526315776
4.4,4.384999999999994
3.1,3.319231055056058
3.8,3.8003666666666707
3.7,3.3343333333333347
4.3,4.276000000000003
3.9,4.040000000000004
3.7,3.812999999999996
3.5,3.8257857142857143
3.3,3.4663233766233774
3.1,3.511666666666668
3.0,3.638799999999995
3.4,3.9019999999999957
3.9,3.8291666666666693
4.1,3.7334523809523814
3.7,3.8950000000000014
4.2,3.6659999999999973
4.3,4.393000000000004
3.4,3.6338333333333304
2.9,3.746500000000006
4.2,4.004999999999999
3.0,3.628999999999996
3.0,3.0394
4.0,3.830400000000002
3.6,3.71
3.6,3.51354761904762
3.7,3.068999999999999
4.2,3.8000000000000025
3.5,3.6869999999999994
4.1,4.0340000000000025
3.5,3.3339606809856814
3.1,3.3920555555555563
3.9,3.9565000000000015
3.7,3.074999999999997
3.5,3.402975885225888
4.1,4.155000000000001
4.0,4.024000000000002
3.5,3.305062950937948
4.4,3.997999999999998
3.6,3.701999999999997
3.7,3.1831642857142857
4.0,4.0
4.2,4.182999999999995
4.0,4.1949999999999985
4.1,4.094000000000006
3.7,3.6704999999999988
4.1,3.964999999999995
3.4,2.923123901098902
4.2,3.3714999999999975
4.3,4.332000000000007
4.4,4.341999999999997
3.7,3.8879999999999972
4.2,4.144999999999995
3.8,3.685999999999998
3.6,3.4709999999999996
3.9,3.765
3.9,3.9159999999999964
3.5,3.3919999999999986
4.1,4.123000000000005
4.2,4.202999999999994
3.3,3.5978333333333357
4.2,4.199999999999992
4.0,3.4389999999999996
3.9,3.8415321428571416
3.5,3.516666666666664
4.0,3.9739999999999984
3.9,3.6275999999999975
3.6,3.5399999999999996
4.0,4.055999999999995
3.7,3.479443181818182
3.6,3.1181900201106076
3.4,3.208750000000001
4.2,4.132999999999998
4.0,4.0
2.9,3.262722222222219
3.9,4.0409999999999995
4.3,4.3120000000000065
4.2,4.231999999999994
3.6,3.5529499999999983
3.5,3.5973952380952374
4.0,3.6182071428571385
3.9,3.972999999999999
3.2,3.3510000000000035
3.6,3.5299999999999994
4.4,4.360999999999995
3.4,3.3207023809523792
3.8,3.658285714285719
3.8,3.7090000000000027
3.3,3.2760000000000025
3.3,3.5870000000000055
4.1,3.461753607177136
3.4,3.647562820512817
4.1,4.06
3.7,4.090000000000005
4.4,4.105000000000005
3.4,3.2756249999999967
3.6,3.125
3.5,3.268834274393028
3.4,3.068999999999999
4.1,4.236000000000003
4.1,4.004000000000006
4.0,3.8303333333333383
4.5,3.9089999999999963
3.4,3.642999999999998
3.9,3.249679761904764
3.4,3.257999999999997
3.3,3.227999999999997
4.4,3.558000000000001
3.6,3.537616666666666
4.2,4.1829999999999945
3.8,3.5900000000000007
4.0,3.550499999999998
4.1,4.276000000000005
3.5,3.4206111111111084
4.5,4.492
4.1,3.8919999999999995
3.3,3.4206111111111084
3.8,3.4902499999999974
3.1,3.7648325757575787
3.9,4.2120000000000015
4.1,3.4313333333333382
4.3,4.208000000000005
3.6,3.342758974358978
3.7,3.1044420995670974
3.1,3.267042063492065
4.5,4.397999999999999
3.9,3.6834999999999987
3.3,3.3794857492997195
3.8,3.893999999999999
3.6,3.3690000000000015
3.3,3.1773878787878815
3.9,3.381230952380955
4.2,3.5452071428571417
4.2,4.291000000000002
3.0,3.3417722943722974
4.0,3.7489999999999997
4.0,4.098999999999998
4.3,3.5565928571428542
3.5,3.3339606809856814
3.5,3.282000000000003
4.2,4.022999999999995
3.0,3.7029999999999994
3.4,3.2680726031215124
3.7,3.5026666666666704
3.6,4.001970238095239
3.6,3.2930200937950933
3.0,3.210333333333336
3.7,3.5340000000000007
3.4,3.904700000000001
3.5,3.4540382839382833
4.0,4.039
3.1,3.257249999999999
4.0,3.9279999999999995
3.0,3.1181900201106076
4.6,4.582000000000008
3.5,4.091699999999994
3.8,3.8740000000000014
3.8,3.6160592241092195
3.5,3.3920555555555563
4.5,4.340000000000004
3.7,3.52325
3.7,3.8490000000000038
3.9,4.355999999999999
3.6,3.521880974580977
4.4,3.592611904761906
3.8,3.495666666666669
4.3,4.2640000000000065
4.0,3.7819873015873005
2.4,3.1843333333333335
3.6,3.515083333333335
4.2,3.6485000000000025
3.8,3.551666666666666
3.8,3.643000000000005
3.5,3.566592857142857
4.3,4.269000000000005
3.7,3.3828452380952383
2.8,3.3680000000000017
3.8,2.7539999999999973
4.0,4.134000000000003
4.0,3.9159999999999955
3.3,3.280175396825397
3.0,3.6444999999999976
4.2,3.4570000000000016
3.3,3.261395238095239
4.7,3.9879999999999995
4.1,4.173000000000001
3.8,4.101999999999997
3.0,3.468000000000001
3.9,3.9209999999999963
3.5,3.4479571428571454
4.7,4.647999999999994
2.9,3.4470000000000014
3.9,3.8727000000000014
3.1,3.3546999999999976
3.2,3.2177164654789614
4.1,4.160000000000004
3.8,3.5213333333333363
3.6,3.261999999999997
3.5,3.3431759462759434
3.0,3.448728571428569
3.1,3.306
4.3,4.295999999999995
4.6,4.502000000000003
4.1,3.49245597041847
3.7,3.854500000000003
3.5,3.4915969696969715
4.6,4.153000000000002
3.3,3.286861616161616
3.6,3.2219999999999955
3.5,3.197666666666669
3.8,3.718862337662336
4.3,4.277000000000004
4.3,4.241000000000004
3.1,3.283175396825397
3.7,3.3340000000000014
3.5,3.9630000000000005
4.5,4.461000000000001
2.7,3.2250230158730147
4.2,3.295083333333332
4.2,3.830114285714286
3.5,3.2095624999999957
4.5,4.4239999999999995
3.8,3.518736363636364
2.7,3.4406666666666643
3.7,3.6496833333333303
3.6,3.3930357142857135
3.0,3.1181900201106076
2.9,3.113244444444447
3.9,3.936999999999999
4.3,4.250000000000005
4.3,4.232000000000002
3.9,3.1775000000000007
3.5,3.846816666666665
3.1,3.4575216450216453
3.5,3.4017499999999985
3.6,3.344233333333333
4.2,3.346666666666668
4.1,4.092000000000003
3.5,3.4059999999999993
3.1,3.613333333333334
3.0,3.2500416666666627
3.5,3.3070158730158767
4.1,4.038000000000004
3.6,3.2169000000000008
4.2,4.156999999999997
3.7,3.296171428571425
3.8,4.3253333333333295
3.5,3.2816666666666707
4.2,3.827999999999997
4.1,4.289000000000004
3.6,3.7630833333333347
3.4,3.302451992451994
4.0,3.978999999999998
3.6,3.549501406926406
4.2,3.458083333333334
3.8,3.889999999999997
4.2,4.194999999999994
3.2,3.73534726107226
4.2,4.133999999999998
3.5,3.6450000000000014
3.0,3.5698476190476174
3.6,3.284344047619049
4.4,4.196999999999999
4.1,4.095000000000005
3.7,3.9152142857142804
2.9,3.301749999999998
4.0,3.7799999999999994
3.0,3.27412439953837
3.5,3.3431759462759434
4.0,4.008000000000001
3.1,3.284
3.1,3.5720669191919194
3.3,3.414000000000001
4.2,3.8700178571428556
3.3,3.2665523809523824
3.7,3.7509999999999972
3.7,3.95620476190476
2.8,3.6208333333333327
4.2,3.165416666666666
4.3,4.1490000000000045
4.5,4.423999999999998
4.1,4.097000000000006
4.0,3.8889999999999962
4.2,4.2069999999999945
4.3,3.6460000000000043
4.4,4.379999999999996
3.1,3.5128047979797983
3.7,3.3692666666666655
3.6,3.675916666666667
3.2,3.3431759462759434
3.3,3.3168000000000024
4.2,3.557833333333336
3.3,3.312599603174602
2.9,3.172042857142857
3.4,3.3485708485958474
2.7,3.0869000000000004
4.3,4.265000000000004
3.3,3.206999999999995
3.6,3.740999999999999
4.0,3.629449999999999
3.5,3.765799999999997
3.9,3.880999999999999
3.1,3.2180357142857106
3.4,3.3921215417490713
4.1,4.178733333333337
4.9,4.842999999999991
2.8,3.803666666666664
3.4,3.262722222222219
4.1,4.100000000000006
3.8,4.060000000000006
4.1,4.122000000000004
3.6,3.7842785714285747
3.5,3.3402142857142865
3.9,3.9059999999999957
3.1,3.256222222222221
3.0,3.557999999999997
4.0,3.951000000000001
3.9,3.901166666666663
3.1,3.6618607142857114
3.8,3.4957714285714285
3.6,3.4697333333333336
3.8,3.7295
3.5,3.567288461538465
3.7,3.8689999999999984
3.5,3.6949999999999976
3.9,3.7314999999999996
4.3,4.021000000000004
3.9,3.8669999999999987
3.8,3.401935714285713
3.6,3.634904761904766
3.8,3.6899999999999964
3.2,3.288999999999996
3.9,3.9289999999999963
3.5,3.3339606809856814
3.9,3.148678571428574
3.7,3.441999999999997
4.2,4.134000000000003
3.8,3.8000000000000025
4.0,3.558495238095235
3.5,3.4420000000000015
3.4,3.2428251748251746
3.9,4.03
4.3,4.289750000000002
4.1,3.519000000000003
3.9,3.6720999999999977
3.9,3.593733333333335
3.7,3.838750000000002
3.9,3.5547500000000007
3.6,3.4610000000000003
3.2,3.319231055056058
3.2,3.2041063492063477
3.1,3.2790000000000004
4.5,4.516
4.1,4.099000000000006
4.2,4.135766666666666
3.9,3.7500666666666684
3.6,3.6773333333333285
3.0,3.839599999999999
2.7,3.5935499999999987
3.1,3.7781666666666642
3.2,3.3102499999999977
4.4,4.077042857142856
3.4,3.4206111111111084
3.0,3.761050000000002
2.9,3.6329999999999996
3.9,3.7916649350649334
4.5,4.359999999999996
4.1,3.9226000000000023
3.2,3.212290442890437
3.6,3.683777777777776
3.8,3.565999999999999
4.0,3.9409999999999985
3.9,3.9219999999999957
4.4,4.387999999999994
4.1,4.091999999999995
2.9,3.490119841269841
3.9,3.649899999999998
3.5,3.5727500000000014
4.2,4.086999999999994
2.9,3.790999999999998
3.7,3.354750000000001
3.9,3.7636666666666696
4.3,4.386000000000004
3.5,3.2095624999999957
3.9,4.0299999999999985
2.9,3.780333333333331
3.8,3.8677190476190533
3.6,3.3781999999999983
3.8,3.5959999999999996
3.5,3.240999999999999
4.3,4.275000000000006
